SidoName,SggName,DisQuantityAvg,Time
경상북도,경산시,1878.2555991687832,20181202
경상북도,경산시,1851.2061014544165,20181203
경상북도,경산시,1808.353688324377,20181204
경상북도,경산시,1872.5274725274728,20181205
경상북도,경산시,1930.117222723174,20181206
경상북도,경산시,1855.290178571429,20181207
경상북도,경산시,1786.5260129465357,20181208
경상북도,경산시,1802.213448193348,20181209
경상북도,경산시,1748.5882925641959,20181210
경상북도,경산시,1759.6531723484848,20181211
경상북도,경산시,1833.551060542211,20181212
경상북도,경산시,1975.0109289617487,20181213
경상북도,경산시,1876.3269986893838,20181214
경상북도,경산시,1790.7110563090835,20181215
경상북도,경산시,1750.8287976249383,20181216
경상북도,경산시,1748.5049433325296,20181217
경상북도,경산시,1740.7015065913372,20181218
경상북도,경산시,1818.7893175074184,20181219
경상북도,경산시,1903.2321141016794,20181220
경상북도,경산시,1822.2308805521538,20181221
경상북도,경산시,1779.5594560037196,20181222
경상북도,경산시,1765.3518123667375,20181223
경상북도,경산시,1766.6705376843572,20181224
경상북도,경산시,1703.2123076923074,20181225
경상북도,경산시,1840.1751806933728,20181226
경상북도,경산시,1981.616909182137,20181227
경상북도,경산시,1825.8381634276623,20181228
경상북도,경산시,1832.646383467279,20181229
경상북도,경산시,1793.1319962686566,20181230
경상북도,경산시,1844.748286768582,20181231
경상북도,예천군,2305.348133198789,20181201
경상북도,예천군,2527.979274611399,20181202
경상북도,예천군,2325.872817955112,20181203
경상북도,예천군,2271.638655462185,20181204
경상북도,예천군,2324.0409207161124,20181205
경상북도,예천군,2265.1380670611443,20181206
경상북도,예천군,2262.014563106796,20181207
경상북도,예천군,2208.1481481481487,20181208
경상북도,예천군,2330.359520639148,20181209
경상북도,예천군,2171.41975308642,20181210
경상북도,예천군,2139.5442359249328,20181211
경상북도,예천군,2364.5182291666665,20181212
경상북도,예천군,2393.226473629783,20181213
경상북도,예천군,2430.568720379147,20181214
경상북도,예천군,2299.230769230769,20181215
경상북도,예천군,2241.1533420707733,20181216
경상북도,예천군,2085.8477970627505,20181217
경상북도,예천군,2221.8040621266427,20181218
경상북도,예천군,2295.30612244898,20181219
경상북도,예천군,2390.618336886994,20181220
경상북도,예천군,2313.0071599045345,20181221
경상북도,예천군,2301.960784313725,20181222
경상북도,예천군,2125.4108723135273,20181223
경상북도,예천군,2196.9270166453266,20181224
경상북도,예천군,2174.934725848564,20181225
경상북도,예천군,2391.823056300268,20181226
경상북도,예천군,2289.727463312369,20181227
경상북도,예천군,2279.0998766954376,20181228
경상북도,예천군,2266.974900924703,20181229
경상북도,예천군,2265.6679151061176,20181230
경상북도,예천군,2149.658469945355,20181231
경상북도,울진군,2123.9353514622885,20181201
경상북도,울진군,2005.9742647058827,20181202
경상북도,울진군,2026.2999071494892,20181203
경상북도,울진군,2106.661958568738,20181204
경상북도,울진군,2136.124031007752,20181205
경상북도,울진군,2031.0908217203269,20181206
경상북도,울진군,2030.8200455580866,20181207
경상북도,울진군,2096.2432031636185,20181208
경상북도,울진군,2094.6122860020137,20181209
경상북도,울진군,1996.9959266802443,20181210
경상북도,울진군,2048.350071736012,20181211
경상북도,울진군,2142.7899686520373,20181212
경상북도,울진군,2162.98231511254,20181213
경상북도,울진군,2086.7250673854446,20181214
경상북도,울진군,1957.7124183006533,20181215
경상북도,울진군,2023.4294541709576,20181216
경상북도,울진군,2042.903676128432,20181217
경상북도,울진군,2051.885057471264,20181218
경상북도,울진군,2133.734359961501,20181219
경상북도,울진군,2062.9139072847684,20181220
경상북도,울진군,2061.3476836686946,20181221
경상북도,울진군,1998.0662983425411,20181222
경상북도,울진군,1957.3159784560144,20181223
경상북도,울진군,2056.1229314420802,20181224
경상북도,울진군,2097.9229989868286,20181225
경상북도,울진군,2063.621533442088,20181226
경상북도,울진군,2103.6626916524697,20181227
경상북도,울진군,2039.1447368421047,20181228
경상북도,울진군,2043.1732580037665,20181229
경상북도,울진군,2064.806678383128,20181230
경상북도,울진군,2062.918410041841,20181231
경상북도,울릉군,3302.395209580838,20181201
경상북도,울릉군,3491.891891891892,20181202
경상북도,울릉군,3707.487922705314,20181203
경상북도,울릉군,3390.714285714286,20181204
경상북도,울릉군,3161.271676300578,20181205
경상북도,울릉군,2706.779661016949,20181206
경상북도,울릉군,2927.130044843049,20181207
경상북도,울릉군,3510.4265402843603,20181208
경상북도,울릉군,3734.840425531915,20181209
경상북도,울릉군,3177.436823104693,20181210
경상북도,울릉군,2995.8105726872245,20181211
경상북도,울릉군,3179.255681818182,20181212
경상북도,울릉군,3027.6699029126207,20181213
경상북도,울릉군,3158.733009708738,20181214
경상북도,울릉군,3447.4137931034484,20181215
경상북도,울릉군,2968.3783783783783,20181216
경상북도,울릉군,2995.4745762711864,20181217
경상북도,울릉군,3045.260663507109,20181218
경상북도,울릉군,3089.0625,20181219
경상북도,울릉군,2443.75,20181220
경상북도,울릉군,2765.6652360515027,20181221
경상북도,울릉군,3192.53112033195,20181222
경상북도,울릉군,3071.285140562249,20181223
경상북도,울릉군,3298.775510204081,20181224
경상북도,울릉군,3382.768361581921,20181225
경상북도,울릉군,2860.833333333333,20181226
경상북도,울릉군,2827.717391304348,20181227
경상북도,울릉군,3134.6982758620693,20181228
